,Date,XIC,XFN
2980,2013-02-07,-0.002476932,-0.000809818
2981,2013-02-08,0.003960231,0.005247365
2982,2013-02-11,-0.002968803,0.002011614
2983,2013-02-12,0.002474815,-0.000402657
2984,2013-02-13,-0.0014841,0.002409023
2985,2013-02-14,-0.003968021,-0.001605313
2986,2013-02-15,-0.003485361,0.000803238
2987,2013-02-19,0.010418915,0.011966487
2988,2013-02-20,-0.00942205,0
2989,2013-02-21,-0.004494687,-0.004063962
2990,2013-02-22,0.005988191,0.00477934
2991,2013-02-25,-0.004487559,-0.007577625
2992,2013-02-26,0.001498519,0.000800686
2993,2013-02-27,0.006465747,0.005584643
2994,2013-02-28,0.005438844,0.007528443
2995,2013-03-01,-0.003952538,-0.00355873
2996,2013-03-04,-0.002974891,-0.001189783
2997,2013-03-05,0.001488585,0.004354145
2998,2013-03-06,0.007901404,-0.003164362
2999,2013-03-07,0.000491625,-0.003174919
3000,2013-03-08,-0.000491625,-0.000794794
3001,2013-03-11,0.002455979,0.001589356
3002,2013-03-12,0.000981196,-0.001987503
3003,2013-03-13,-0.008862673,-0.009194222
3004,2013-03-14,0.005425498,0.003207041
3005,2013-03-15,0.000983342,0.000400767
3006,2013-03-18,-0.005420351,-0.005617798
3007,2013-03-19,0.001481637,0.000402402
3008,2013-03-20,0.002955373,0.000803397
3009,2013-03-21,-0.004618516,-0.007768106
3010,2013-03-22,0,0.005266063
3011,2013-03-25,-0.004990165,-0.002831966
3012,2013-03-26,0.001499512,0.002831966
3013,2013-03-27,-0.000499498,-0.008113236
3014,2013-03-28,0.004487594,0.008517602
3015,2013-04-01,-0.00249036,-0.002831282
3016,2013-04-02,-0.001497735,0.008067762
3017,2013-04-03,-0.020182051,-0.013754082
3018,2013-04-04,-0.005622444,-0.013532574
3019,2013-04-05,-0.002052432,-0.009542029
3020,2013-04-08,0.001026846,0
3021,2013-04-09,0.011732129,0.005818669
3022,2013-04-10,0.004048235,0.013582946
3023,2013-04-11,-0.004555674,-0.003685882
3024,2013-04-12,-0.012251536,-0.00082079
3025,2013-04-15,-0.026015829,-0.018236042
3026,2013-04-16,0.008921581,0.012469448
3027,2013-04-17,-0.014737095,-0.007462603
3028,2013-04-18,0.004232796,-0.003334633
3029,2013-04-19,0.005790739,0.007487554
3030,2013-04-22,0.00262148,-0.004569455
3031,2013-04-23,0.000523571,0.004125275
3032,2013-04-24,0.014545765,0.006630196
3033,2013-04-25,0.005143837,0
3034,2013-04-26,-0.008243332,-0.001239671
3035,2013-04-29,0.007216486,0.008647288
3036,2013-04-30,0.01123568,0.006946593
3037,2013-05-01,-0.009695944,-0.003263464
3038,2013-05-02,0.003583158,0.007731871
3039,2013-05-03,0.005096921,0.002024842
3040,2013-05-06,0.001015865,0.003231198
3041,2013-05-07,0.001523295,0.00482639
3042,2013-05-08,0.008583384,0.00360562
3043,2013-05-09,-0.003021056,-0.007626012
3044,2013-05-10,0.004026095,0.000402354
3045,2013-05-13,-0.004026095,-0.002015691
3046,2013-05-14,0.003021056,0.002015691
3047,2013-05-15,-0.008076883,-0.00687005
3048,2013-05-16,0.002531312,0.002026124
3049,2013-05-17,0.009058796,0.010467083
3050,2013-05-21,0.009474012,0.013918702
3051,2013-05-22,0.000992077,0.00039576
3052,2013-05-23,-0.006465828,-0.005543582
3053,2013-05-24,0.000498817,0.001154134
3054,2013-05-27,0.00249036,-0.000794709
3055,2013-05-28,0.004962923,0.009109868
3056,2013-05-29,-0.001486273,-0.001578444
3057,2013-05-30,0.000495603,-0.002767667
3058,2013-05-31,-0.008959528,-0.010751058
3059,2013-06-03,-0.00150155,0.001199832
3060,2013-06-04,-0.001001816,-0.004407807
3061,2013-06-05,-0.012610476,-0.011715429
3062,2013-06-06,-0.001524092,-0.008568786
3063,2013-06-07,-0.002544939,0.004497115
3064,2013-06-10,0.001018726,0.001224273
3065,2013-06-11,-0.013842876,-0.010240456
3066,2013-06-12,-0.007773831,-0.008267696
3067,2013-06-13,0.013436866,0.016059323
3068,2013-06-14,-0.006695899,-0.00820303
3069,2013-06-17,0.006695899,0.009019992
3070,2013-06-18,0.00817984,0.007320361
3071,2013-06-19,-0.008560049,-0.006154652
3072,2013-06-20,-0.024109684,-0.016072509
3073,2013-06-21,0.003177437,0.002489931
3074,2013-06-24,-0.014380868,-0.0058191
3075,2013-06-25,0.013852301,0.012427716
3076,2013-06-26,-0.00264887,0.008199505
3077,2013-06-27,0.004763151,0.004075484
3078,2013-06-28,0.008411866,0.004868012
3079,2013-07-02,0.005222368,0.000404547
3080,2013-07-03,-0.004698846,-0.004053606
3081,2013-07-04,0.005739889,0.003649059
3082,2013-07-05,-0.003126871,0.002021446
3083,2013-07-08,0.006762215,0.006040277
3084,2013-07-09,0.004654345,0.005603709
3085,2013-07-10,0.001547219,-0.000798084
3086,2013-07-11,0.01533754,0.009542686
3087,2013-07-12,-0.002031465,-0.000791302
3088,2013-07-15,0.005070944,0.005134535
3089,2013-07-16,-0.001012269,-0.000788318
3090,2013-07-17,0.004042807,0.010980901
3091,2013-07-18,0.005030331,0.012788363
3092,2013-07-19,0.004505418,0.001923791
3093,2013-07-22,0.005479565,0.003835484
3094,2013-07-23,-0.000994289,-0.001916202
3095,2013-07-24,-0.005484166,0.001998135
3096,2013-07-25,-0.000500952,-0.001921478
3097,2013-07-26,-0.000500203,0.001153069
3098,2013-07-29,0.000500203,0.003069557
3099,2013-07-30,-0.005517446,-0.005376971
3100,2013-07-31,-0.006561269,-0.008895997
3101,2013-08-01,0.007566654,0.005424779
3102,2013-08-02,0.001004107,0.003856329
3103,2013-08-06,-0.011613391,-0.005017122
3104,2013-08-07,-0.004581103,-0.006986928
3105,2013-08-08,0.01166654,0.01200405
3106,2013-08-09,-0.001514155,-0.008504375
3107,2013-08-12,0.004534867,-0.001553686
3108,2013-08-13,0.004514994,0.010442697
3109,2013-08-14,-0.00050072,-0.001539817
3110,2013-08-15,0.004496615,-0.005409778
3111,2013-08-16,0.00398019,0.006949595
3112,2013-08-19,-0.011987944,-0.008889011
3113,2013-08-20,0.007010326,0.005419869
3114,2013-08-21,-0.007513461,-0.001932617
3115,2013-08-22,0.008012167,0.005017122
3116,2013-08-23,0.006958329,0.005849968
3117,2013-08-26,0,-0.001920556
3118,2013-08-27,-0.014467361,-0.008494803
3119,2013-08-28,0.003010102,-0.001163367
3120,2013-08-29,0.007984113,0.012728924
3121,2013-08-30,-0.002487854,0.000765921
3122,2013-09-03,0.005465687,0.002678049
3123,2013-09-04,0.000990644,0.002289408
3124,2013-09-05,0.007398579,0.013626134
3125,2013-09-06,-0.002460685,-0.001882008
3126,2013-09-09,0.002460685,0.000753186
3127,2013-09-10,-0.002460685,-0.001506302
3128,2013-09-11,0.000493041,0.003386841
3129,2013-09-12,-0.008902159,-0.007541922
3130,2013-09-13,0.002975893,-0.003412899
3131,2013-09-16,0.005926267,0.00869776
3132,2013-09-17,0.001475571,0.003382759
3133,2013-09-18,0.008339547,-0.001807201
3134,2013-09-19,-0.001967669,-0.004912489
3135,2013-09-20,-0.007908771,-0.000379467
3136,2013-09-23,-0.000496549,0.003027729
3137,2013-09-24,0,0.003770533
3138,2013-09-25,0.002479827,-0.000376615
3139,2013-09-26,0.001978829,0.002631961
3140,2013-09-27,0.000494471,0.002250639
3141,2013-09-30,-0.003464742,-0.004130093
3142,2013-10-01,0.003958447,0.006001913
3143,2013-10-02,-0.001482631,-0.004122459
3144,2013-10-03,-0.007446045,-0.004892727
3145,2013-10-04,0.002488465,0.001884327
3146,2013-10-07,0.001489929,-0.000376793
3147,2013-10-08,-0.006472869,-0.002263214
3148,2013-10-09,0.002992953,0.001509096
3149,2013-10-10,0.011880691,0.014227353
3150,2013-10-11,-0.003450493,0.004081269
3151,2013-10-15,0.006399195,0.002957344
3152,2013-10-16,0.001471129,0.003316888
3153,2013-10-17,0.006835876,0.004771333
3154,2013-10-18,0.008238631,0.007296745
3155,2013-10-21,0.002891667,0.004714182
3156,2013-10-22,0.006236298,0.005412349
3157,2013-10-23,-0.000478244,-0.002161456
3158,2013-10-24,0.003343296,0.000723198
3159,2013-10-25,0.007601249,0.002885858
3160,2013-10-28,-0.001894902,0.004671214
3161,2013-10-29,0.006145101,0.009279911
3162,2013-10-30,0,0.003546097
3163,2013-10-31,-0.004723775,-0.000708303
3164,2013-11-01,-0.0037947,0.001416155
3165,2013-11-04,0.001899401,-0.00177047
3166,2013-11-05,0,0.000354315
3167,2013-11-06,0.001421936,0.004241623
3168,2013-11-07,-0.005700736,-0.000705112
3169,2013-11-08,0.006647675,0.010183833
3170,2013-11-11,-0.00094694,-0.00104858
3171,2013-11-12,-0.002846651,0
3172,2013-11-13,0.003320014,0.005928361
3173,2013-11-14,0.005665871,0.003124922
3174,2013-11-15,0.002821284,0.002769034
3175,2013-11-18,-0.00187964,0.005171862
3176,2013-11-19,0,0.001031016
3177,2013-11-20,-0.002354996,0
3178,2013-11-21,0.004234636,0.001715761
3179,2013-11-22,0.000468893,0.003088924
3180,2013-11-25,-0.000938503,0
3181,2013-11-26,-0.007543968,-0.009296076
3182,2013-11-27,0,-0.000692014
3183,2013-11-28,0.001418637,-0.003119688
3184,2013-11-29,0.002831562,0.003466456
3185,2013-12-02,0,0.000691146
3186,2013-12-03,-0.007093837,-0.014980117
3187,2013-12-04,-0.001424638,-0.007398136
3188,2013-12-05,-0.007633887,-0.007453625
3189,2013-12-06,0.007158473,0.011335526
3190,2013-12-09,0.002374815,0.004217961
3191,2013-12-10,0.000473974,-0.005275213
3192,2013-12-11,-0.013365373,-0.010991104
3193,2013-12-12,-0.000961445,-0.003929247
3194,2013-12-13,0.000480965,-0.000715847
3195,2013-12-16,0.003838591,0.006782061
3196,2013-12-17,0.000478576,0.000355345
3197,2013-12-18,0.012369569,0.013423278
3198,2013-12-19,0.002832961,0.007689985
3199,2013-12-20,0.001884067,0.00104313
3200,2013-12-23,0.001880959,0.003125738
3201,2013-12-24,0.005620444,0.004498022
3202,2013-12-27,0.006269475,0.005003117
3203,2013-12-30,-0.001867433,0.002063744
3204,2013-12-31,0.003265646,0.001030492
3205,2014-01-02,-0.000465956,-0.005506298
3206,2014-01-03,-0.00279969,0
3207,2014-01-06,-0.00421441,-0.007968653
3208,2014-01-07,0.008411255,-0.00069513
3209,2014-01-08,0.000930089,0.003820975
3210,2014-01-09,0.000929225,0.005187725
3211,2014-01-10,0.008325787,-0.000344916
3212,2014-01-13,-0.004616768,-0.003803157
3213,2014-01-14,0.0027724,-0.003121671
3214,2014-01-15,0.004604378,0.005543828
3215,2014-01-16,0.003668143,0.001381
3216,2014-01-17,0.004110469,0.003788748
3217,2014-01-20,0.006360501,0.007534273
3218,2014-01-21,-0.001359678,0
3219,2014-01-22,0.002265283,0.002725395
3220,2014-01-23,-0.002265283,-0.008885784
3221,2014-01-24,-0.01692219,-0.018371648
3222,2014-01-27,-0.006943041,-0.014120053
3223,2014-01-28,0.006020006,0.004965167
3224,2014-01-29,-0.003236588,-0.008882838
3225,2014-01-30,0.006923084,0.007820595
3226,2014-01-31,-0.003225084,-0.008891973
3227,2014-02-03,-0.016283122,-0.014756632
3228,2014-02-04,0.002342632,-0.0014513
3229,2014-02-05,0.003736797,0.009756199
3230,2014-02-06,0.012508834,0.013571597
3231,2014-02-07,0.004134899,0.002126579
3232,2014-02-10,0,-0.001417299
3233,2014-02-11,0.00776452,0.004597951
3234,2014-02-12,0.000909424,0.005629547
3235,2014-02-13,0.006343447,0.007689968
3236,2014-02-14,0.004506971,0.00520887
3237,2014-02-18,0.00224536,0
3238,2014-02-19,0.002687935,0.004838302
3239,2014-02-20,0.005799777,0.003783606
3240,2014-02-21,0.000444877,-0.000309322
3241,2014-02-24,0.000888868,-0.001033119
3242,2014-02-25,-0.001778996,0.000344077
3243,2014-02-26,0,-0.002069501
3244,2014-02-27,0.002667017,0.005166077
3245,2014-02-28,0,0
3246,2014-03-03,-0.000443912,-0.005856927
3247,2014-03-04,0.00575641,0.006199966
3248,2014-03-05,0.000882418,0.003428585
3249,2014-03-06,-0.000882418,0.000342032
3250,2014-03-07,0.000882418,-0.001026924
3251,2014-03-10,-0.000441402,0.003418922
3252,2014-03-11,-0.001324736,0.00815781
3253,2014-03-12,0.003969188,0.001691012
3254,2014-03-13,-0.005295449,-0.008484462
3255,2014-03-14,-0.000442886,-0.006496851
3256,2014-03-17,0,0.003082171
3257,2014-03-18,0.00881483,0.005117445
3258,2014-03-19,-0.00252153,-0.001331252
3259,2014-03-20,0.002653845,0.006807327
3260,2014-03-21,-0.001768274,-0.000678618
3261,2014-03-24,-0.004435312,0.002373574
3262,2014-03-25,0.002220318,0.001353702
3263,2014-03-26,-0.008014395,-0.004406403
3264,2014-03-27,0.000446865,-0.00306167
3265,2014-03-28,0.006680168,0.001021709
3266,2014-03-31,0.005312397,0.009148051
3267,2014-04-01,0.003965715,0.002357915
3268,2014-04-02,0.004825185,0.000672963
3269,2014-04-03,-0.003946359,-0.001346286
3270,2014-04-04,-0.000878826,-0.001684593
3271,2014-04-07,-0.009278113,-0.004055389
3272,2014-04-08,0.007957475,0.002705388
3273,2014-04-09,0.004832118,0.003034594
3274,2014-04-10,-0.009244803,-0.010832643
3275,2014-04-11,-0.00354479,-0.00238566
3276,2014-04-14,0.001330661,0
3277,2014-04-15,0.001771695,0.002726186
3278,2014-04-16,0.010125292,0.007119621
3279,2014-04-17,0.003497949,0.004718781
3280,2014-04-21,0.000436335,-0.000672963
3281,2014-04-22,0.003484351,0.000336259
3282,2014-04-23,0.000434968,-0.002059197
3283,2014-04-24,0,0.001350821
3284,2014-04-25,-0.000869558,-0.001350821
3285,2014-04-28,-0.000435119,0.000338425
3286,2014-04-29,0.005208186,0.005054131
3287,2014-04-30,0.003888613,0.008368242
3288,2014-05-01,0.000431067,-0.002336128
3289,2014-05-02,0.006444818,0.004001304
3290,2014-05-05,-0.004291758,-0.002332006
3291,2014-05-06,-0.005607434,-0.004345217
3292,2014-05-07,0.003023307,0.004345217
3293,2014-05-08,-0.007357683,-0.001001171
3294,2014-05-09,-0.000434439,-0.001002266
3295,2014-05-12,0.007792122,0.002336493
3296,2014-05-13,0.001723605,0.001333461
3297,2014-05-14,-0.000430623,-0.000333256
3298,2014-05-15,-0.005614133,-0.003670902
3299,2014-05-16,-0.005211071,-0.007045288
3300,2014-05-20,0.002174538,-0.001011498
3301,2014-05-21,0.006926205,0.0100608
3302,2014-05-22,0.006878954,0.010620939
3303,2014-05-23,-0.002574206,-3.31E-05
3304,2014-05-26,0.000858843,0.002644781
3305,2014-05-27,-0.003870051,0.002966724
3306,2014-05-28,-0.002156492,-0.002637117
3307,2014-05-29,-0.001728876,-0.003636768
3308,2014-05-30,0.002160727,0
3309,2014-06-02,0.00430632,0.001985782
3310,2014-06-03,0.00385998,0.00593203
3311,2014-06-04,0.004271928,0.005571681
3312,2014-06-05,0,-0.001635732
3313,2014-06-06,0.002554313,0.00359399
3314,2014-06-09,0.002123686,0.002280813
3315,2014-06-10,0.002965449,0.000975959
3316,2014-06-11,-0.001693521,-0.003909159
3317,2014-06-12,0.002116274,-0.004578977
3318,2014-06-13,0.007162662,0.003273106
3319,2014-06-16,0.002934262,0.001958257
3320,2014-06-17,0.000836867,0.002931827
3321,2014-06-18,0.003024717,0.002572082
3322,2014-06-19,0,-0.003257383
3323,2014-06-20,0.00083827,0.001304334
3324,2014-06-23,-0.00083827,0
3325,2014-06-24,-0.008847485,-0.002610327
3326,2014-06-25,0.000845606,-0.001307386
3327,2014-06-26,0.004219689,0.004243531
3328,2014-06-27,0.003782191,0.007463418
3329,2014-06-30,0.004185911,0.002261461
3330,2014-07-02,0.004168192,0.004826629
3331,2014-07-03,0,0.002564738
3332,2014-07-04,0.001247498,0.001280434
3333,2014-07-07,-0.002912821,0.002873517
3334,2014-07-08,-0.00250287,-0.001914936
3335,2014-07-09,0.004168192,0.006052051
3336,2014-07-10,-0.005004256,-0.002543928
3337,2014-07-11,-0.000417887,0.001908192
3338,2014-07-14,0.003340327,0.003172556
3339,2014-07-15,-0.004595689,0.003478693
3340,2014-07-16,0.008339951,0.006606957
3341,2014-07-17,-0.001246494,-0.002826253
3342,2014-07-18,0.004563279,0.002826253
3343,2014-07-21,0.002893344,-0.000627371
3344,2014-07-22,0.000824783,0.003757907
3345,2014-07-23,0.00452605,-0.000937724
3346,2014-07-24,0,0.002286398
3347,2014-07-25,0.004096687,0.005927541
3348,2014-07-28,-0.001227117,0.001553587
3349,2014-07-29,0.000818245,0.002481621
3350,2014-07-30,0.005302813,0.009250866
3351,2014-07-31,-0.012691934,-0.007084249
3352,2014-08-01,-0.007029037,-0.011191168
3353,2014-08-05,-0.002908973,-0.00156375
3354,2014-08-06,0.001663407,0.000938526
3355,2014-08-07,-0.006251755,-0.007850577
3356,2014-08-08,0.005836149,-0.002841596
3357,2014-08-11,0.004561547,0.005674579
3358,2014-08-12,0.000827044,0.002512223
3359,2014-08-13,-0.000413759,-0.000941527
3360,2014-08-14,0.001652936,0.006881741
3361,2014-08-15,0.000412915,-0.003122354
3362,2014-08-18,0.000824783,0.003745306
3363,2014-08-19,0.01148075,0.0074493
3364,2014-08-20,0.005285353,0.00462761
3365,2014-08-21,0,0.006442015
3366,2014-08-22,-0.001623208,-0.005439293
3367,2014-08-25,0.004457707,0.003691332
3368,2014-08-26,0.000808428,-0.005233379
3369,2014-08-27,0,0.003389353
3370,2014-08-28,-0.00202193,-0.007100132
3371,2014-08-29,0.003636881,0.001857238
3372,2014-09-02,-0.000403637,0.004319541
3373,2014-09-03,0.002418653,0.003380893
3374,2014-09-04,-0.006057426,-0.00122812
3375,2014-09-05,0.001619031,-0.002460564
3376,2014-09-08,-0.005270459,0.000307791
3377,2014-09-09,0.002435959,0.001538252
3378,2014-09-10,-0.004470654,0.00092164
3379,2014-09-11,0.004876255,0.002148034
3380,2014-09-12,0.000809868,0.004891087
3381,2014-09-15,-0.004058078,-0.002748536
3382,2014-09-16,0.002031335,0.000611536
3383,2014-09-17,-0.002945343,-0.000827359
3384,2014-09-18,0,0.004892852
3385,2014-09-19,-0.0131958,-0.010734534
3386,2014-09-22,-0.007918491,-0.004636104
3387,2014-09-23,-0.001255991,-0.002481518
3388,2014-09-24,0,-0.004981417
3389,2014-09-25,-0.013921419,-0.019858191
3390,2014-09-26,0.008460124,0.006347146
3391,2014-09-29,-0.00168645,-0.003486288
3392,2014-09-30,-0.003804671,0.00126936
3393,2014-10-01,-0.008079857,-0.006680774
3394,2014-10-02,-0.004707933,-0.003517327
3395,2014-10-03,0.003853542,0.004793483
3396,2014-10-06,-0.002995798,0.000318785
3397,2014-10-07,-0.011640655,-0.007356571
3398,2014-10-08,0.006053098,0.009902591
3399,2014-10-09,-0.014326464,-0.003184126
3400,2014-10-10,-0.01542206,-0.015748157
3401,2014-10-14,-0.013861249,-0.009438633
3402,2014-10-15,-0.011320166,-0.024496553
3403,2014-10-16,0.012219966,0.004012906
3404,2014-10-17,0.013405372,0.020811068
3405,2014-10-20,0.007957373,0.004240254
3406,2014-10-21,0.012688944,0.009396217
3407,2014-10-22,-0.01577619,-0.011024785
3408,2014-10-23,0.011855499,0.009733408
3409,2014-10-24,0.00478999,0.004521075
3410,2014-10-27,-0.004353511,-0.000322295
3411,2014-10-28,0.009552717,0.009621329
3412,2014-10-29,-0.006068505,-0.005761507
3413,2014-10-30,-0.003484211,0.004803921
3414,2014-10-31,0.009984748,0.011751313
3415,2014-11-03,-0.005196898,-0.003162806
3416,2014-11-04,-0.009598902,-0.000950304
3417,2014-11-05,0.010032548,0.008524119
3418,2014-11-06,0.000867903,-0.004726806
3419,2014-11-07,0.009065768,0.001262373
3420,2014-11-10,0,0.007229703
3421,2014-11-11,0.004715619,0.001252301
3422,2014-11-12,0.006395275,0.004680569
3423,2014-11-13,-0.005112811,0.003108562
3424,2014-11-14,0.003837112,-0.000310658
3425,2014-11-17,0.003398365,0.001861197
3426,2014-11-18,0.005076045,0.001548938
3427,2014-11-19,0.001265159,0.004630165
3428,2014-11-20,0.009228685,0.002153365
3429,2014-11-21,0.000417207,0.00215333
3430,2014-11-24,-0.006700192,-0.003694847
3431,2014-11-25,0.004192878,0.002772404
3432,2014-11-26,-0.002513833,0.004297002
3433,2014-11-27,-0.010117749,0.002752403
3434,2014-11-28,-0.007656682,0.003050185
3435,2014-12-01,-0.009437746,-0.008255553
3436,2014-12-02,-0.0004316,-0.007705445
3437,2014-12-03,0.009442353,0.003706383
3438,2014-12-04,-0.01853898,-0.022760921
3439,2014-12-05,-0.000435508,0
3440,2014-12-08,-0.022008107,-0.016534553
3441,2014-12-09,0.002667242,-0.002889295
3442,2014-12-10,-0.023805619,-0.016861828
3443,2014-12-11,0.005891731,0.003590904
3444,2014-12-12,-0.013191034,-0.014440784
3445,2014-12-15,-0.001374068,0.001651828
3446,2014-12-16,0.010490137,0.009525318
3447,2014-12-17,0.024205457,0.01234551
3448,2014-12-18,0.009696204,0.002257858
3449,2014-12-19,0.010470794,0.008021708
3450,2014-12-22,-0.004349725,0.000958566
3451,2014-12-23,0.011701584,0.011744159
3452,2014-12-24,0.001291684,0.002521382
3453,2014-12-29,0.004277884,0.004218558
3454,2014-12-30,-0.000862535,-0.003777496
3455,2014-12-31,0.002155551,-0.000946191
3456,2015-01-02,0.00643919,0.001261403
3457,2015-01-05,-0.02600934,-0.021669715
3458,2015-01-06,-0.009265468,-0.015258366
3459,2015-01-07,0.001771817,0.002287708
3460,2015-01-08,0.012313014,0.004883673
3461,2015-01-09,-0.004819363,-0.013734706
3462,2015-01-12,-0.010595939,-0.0105928
3463,2015-01-13,-0.004003038,-0.001332183
3464,2015-01-14,-0.006706551,-0.016124247
3465,2015-01-15,-0.00314556,-0.009868918
3466,2015-01-16,0.018725271,0.003414117
3467,2015-01-19,0.000442023,0.004081733
3468,2015-01-20,-0.000442023,-0.004081733
3469,2015-01-21,0.01794791,0.015221038
3470,2015-01-22,0.014642841,0.009688357
3471,2015-01-23,0.001281584,0.008429001
3472,2015-01-26,0.001706592,-0.002978655
3473,2015-01-27,0.004253726,-0.005650602
3474,2015-01-28,-0.016692238,-0.011061692
3475,2015-01-29,0.001294132,0.004372562
3476,2015-01-30,0.002152767,-0.021710098
3477,2015-02-02,0.015788624,0.013285498
3478,2015-02-03,0.010528639,0.024073605
3479,2015-02-04,-0.00377757,-0.005631881
3480,2015-02-05,0.008375191,0.013528827
3481,2015-02-06,-0.002923444,0.010109344
3482,2015-02-09,-0.000418241,0.00582342
3483,2015-02-10,0.003341685,-0.000968153
3484,2015-02-11,0.002498956,0.003545494
3485,2015-02-12,0.004150887,0.005134969
3486,2015-02-13,0.003308624,0.002237644
3487,2015-02-17,0.001650004,0.006685106
3488,2015-02-18,-0.005372618,-0.010524275
3489,2015-02-19,-0.001659167,0.000640467
3490,2015-02-20,-0.000415435,-0.007284781
3491,2015-02-23,0.00124499,-0.010406435
3492,2015-02-24,-0.000414399,-0.0009815
3493,2015-02-25,0.003313522,0.012681479
3494,2015-02-26,0.001240321,0.006440879
3495,2015-02-27,0,0.00384526
3496,2015-03-02,0.001650579,-0.000640095
3497,2015-03-03,-0.008281609,-0.010293108
3498,2015-03-04,-0.005001713,-0.003238161
3499,2015-03-05,0.002920736,0.000324437
3500,2015-03-06,-0.011313877,0.000648733
3501,2015-03-09,-0.004646063,-0.00194672
3502,2015-03-10,-0.015358858,-0.016696439
3503,2015-03-11,0.006000757,0.004939448
3504,2015-03-12,0.003838798,0.007527687
3505,2015-03-13,-0.00213064,-0.006870609
3506,2015-03-16,0.008919055,0.012397899
3507,2015-03-17,-0.000422732,-0.000973365
3508,2015-03-18,0.007764775,-0.003454517
3509,2015-03-19,-0.010195764,-0.006551026
3510,2015-03-20,0.008927052,0.016620731
3511,2015-03-23,-0.000847153,-0.000969714
3512,2015-03-24,0.008855476,0.005484386
3513,2015-03-25,-0.006739611,-0.00904947
3514,2015-03-26,-0.006360153,-0.005861312
3515,2015-03-27,-0.002555475,-0.007540001
3516,2015-03-30,0.003405796,0.00197251
3517,2015-03-31,0.004241119,0.009153232
3518,2015-04-01,0.000845574,-0.00293317
3519,2015-04-02,0.006322677,0.006182703
3520,2015-04-06,0.004192893,0.000648083
3521,2015-04-07,0.005008408,0.007749346
3522,2015-04-08,0.002494538,0.005453539
3523,2015-04-09,0.007859728,0.007330448
3524,2015-04-10,0.003701211,0.002220286
3525,2015-04-13,0,0.002215409
3526,2015-04-14,0.00041039,0
3527,2015-04-15,0.005320628,0.008500204
3528,2015-04-16,-0.005731018,-0.000313829
3529,2015-04-17,-0.000821128,-0.003140422
3530,2015-04-20,0.001642105,0.00470749
3531,2015-04-21,-0.001642105,-0.001567068
3532,2015-04-22,-0.004117203,-0.00282569
3533,2015-04-23,0.005759308,0.005031167
3534,2015-04-24,0.0016391,0.003131805
3535,2015-04-27,-0.005338002,-0.001564824
3536,2015-04-28,0.002467263,0.002815056
3537,2015-04-29,-0.00082157,0
3538,2015-04-30,-0.00742572,-0.008153534
3539,2015-05-01,0.008657953,0.001573362
3540,2015-05-04,0.00041039,0.004391827
3541,2015-05-05,-0.013633804,-0.008171088
3542,2015-05-06,-0.010033364,-0.006648879
3543,2015-05-07,0.002098618,0.000951814
3544,2015-05-08,0.009182205,0.003485439
3545,2015-05-11,-0.001663271,-0.000316194
3546,2015-05-12,-0.008357842,-0.005392922
3547,2015-05-13,-0.002521276,-0.002547519
3548,2015-05-14,0.004198602,0.002547519
3549,2015-05-15,0.004180145,-0.001272329
3550,2015-05-19,0.0012511,0.010769228
3551,2015-05-20,-0.003757153,-0.00663833
3552,2015-05-21,0.009159216,0.006953399
3553,2015-05-22,0,-0.001896181
3554,2015-05-25,-0.000414367,0.000315906
3555,2015-05-26,-0.010000235,-0.009213146
3556,2015-05-27,0.005428871,0.004775954
3557,2015-05-28,-0.000416332,-0.001589565
3558,2015-05-29,-0.006269662,-0.007985992
3559,2015-06-01,0.004184388,0.000641151
3560,2015-06-02,0.000834175,0.003200116
3561,2015-06-03,0.004163643,0.011751757
3562,2015-06-04,-0.008763255,-0.006652871
3563,2015-06-05,-0.002517568,-0.000317726
3564,2015-06-08,-0.015668391,-0.01215649
3565,2015-06-09,0.005957497,0.00641646
3566,2015-06-10,0.002965492,0.005103595
3567,2015-06-11,-0.000846363,-0.001910845
3568,2015-06-12,-0.007223402,-0.005754541
3569,2015-06-15,0.000852605,0.003520661
3570,2015-06-16,-0.000426184,0.001277108
3571,2015-06-17,-0.001030755,-0.00513147
3572,2015-06-18,0.003432052,-0.002575471
3573,2015-06-19,-0.007307473,-0.010369647
3574,2015-06-22,0.009873507,0.009724741
3575,2015-06-23,0.005537907,0.008991434
3576,2015-06-24,0.003392861,0.004147306
3577,2015-06-25,-0.00254378,-0.000318397
3578,2015-06-26,-0.005533032,0.000318397
3579,2015-06-29,-0.022007312,-0.023515372
3580,2015-06-30,0.00348426,-0.000651576
3581,2015-07-02,0.007795589,0.001954586
3582,2015-07-03,0.00043166,0.003898657
3583,2015-07-06,-0.003888707,-0.004224033
3584,2015-07-07,0.001297807,0.000325376
3585,2015-07-08,-0.013493076,-0.013106125
3586,2015-07-09,-0.008360758,-0.004959672
3587,2015-07-10,0.008799004,0.013825141
3588,2015-07-13,0.008721927,0.00391528
3589,2015-07-14,0.004765112,-0.001955528
3590,2015-07-15,0.002589564,0.006503825
3591,2015-07-16,0.005587841,0.008071078
3592,2015-07-17,-0.005157043,-0.004511825
3593,2015-07-20,-0.015194255,-0.007782174
3594,2015-07-21,-0.003505635,-0.002607546
3595,2015-07-22,-0.004840487,-0.004579542
3596,2015-07-23,-0.003535348,-0.008230508
3597,2015-07-24,-0.004881131,-0.006918012
3598,2015-07-27,-0.014337294,-0.013779804
